sku,brand_code,region_code,stock_qty,reserved_qty,updated_at
NIKE-SKU-00140,NIKE,IN-NORTH,394,39,2024-08-26
PUMA-SKU-00141,PUMA,IN-SOUTH,395,40,2024-08-27
NIKE-SKU-00142,NIKE,IN-EAST,396,41,2024-08-28
PUMA-SKU-00143,PUMA,IN-WEST,397,42,2024-08-01
NIKE-SKU-00144,NIKE,IN-NORTH,398,43,2024-08-02
PUMA-SKU-00145,PUMA,IN-SOUTH,399,44,2024-08-03
NIKE-SKU-00146,NIKE,IN-EAST,400,45,2024-08-04
PUMA-SKU-00147,PUMA,IN-WEST,401,46,2024-08-05
NIKE-SKU-00148,NIKE,IN-NORTH,402,47,2024-08-06
PUMA-SKU-00149,PUMA,IN-SOUTH,403,48,2024-08-07
NIKE-SKU-00150,NIKE,IN-EAST,404,49,2024-08-08
PUMA-SKU-00151,PUMA,IN-WEST,405,0,2024-08-09
NIKE-SKU-00152,NIKE,IN-NORTH,406,1,2024-08-10
PUMA-SKU-00153,PUMA,IN-SOUTH,407,2,2024-08-11
NIKE-SKU-00154,NIKE,IN-EAST,408,3,2024-08-12
PUMA-SKU-00155,PUMA,IN-WEST,409,4,2024-08-13
NIKE-SKU-00156,NIKE,IN-NORTH,410,5,2024-08-14
PUMA-SKU-00157,PUMA,IN-SOUTH,411,6,2024-08-15
NIKE-SKU-00158,NIKE,IN-EAST,412,7,2024-08-16
PUMA-SKU-00159,PUMA,IN-WEST,413,8,2024-08-17
NIKE-SKU-00160,NIKE,IN-NORTH,414,9,2024-08-18
PUMA-SKU-00161,PUMA,IN-SOUTH,415,10,2024-08-19
NIKE-SKU-00162,NIKE,IN-EAST,416,11,2024-08-20
PUMA-SKU-00163,PUMA,IN-WEST,417,12,2024-08-21
NIKE-SKU-00164,NIKE,IN-NORTH,418,13,2024-08-22
PUMA-SKU-00165,PUMA,IN-SOUTH,419,14,2024-08-23
NIKE-SKU-00166,NIKE,IN-EAST,420,15,2024-08-24
PUMA-SKU-00167,PUMA,IN-WEST,421,16,2024-08-25
NIKE-SKU-00168,NIKE,IN-NORTH,422,17,2024-08-26
PUMA-SKU-00169,PUMA,IN-SOUTH,423,18,2024-08-27
NIKE-SKU-00170,NIKE,IN-EAST,424,19,2024-08-28
PUMA-SKU-00171,PUMA,IN-WEST,425,20,2024-08-01
NIKE-SKU-00172,NIKE,IN-NORTH,426,21,2024-08-02
PUMA-SKU-00173,PUMA,IN-SOUTH,427,22,2024-08-03
NIKE-SKU-00174,NIKE,IN-EAST,428,23,2024-08-04
PUMA-SKU-00175,PUMA,IN-WEST,429,24,2024-08-05
NIKE-SKU-00176,NIKE,IN-NORTH,430,25,2024-08-06
PUMA-SKU-00177,PUMA,IN-SOUTH,431,26,2024-08-07
NIKE-SKU-00178,NIKE,IN-EAST,432,27,2024-08-08
PUMA-SKU-00179,PUMA,IN-WEST,433,28,2024-08-09
NIKE-SKU-00180,NIKE,IN-NORTH,434,29,2024-08-10
PUMA-SKU-00181,PUMA,IN-SOUTH,435,30,2024-08-11
NIKE-SKU-00182,NIKE,IN-EAST,436,31,2024-08-12
PUMA-SKU-00183,PUMA,IN-WEST,437,32,2024-08-13
NIKE-SKU-00184,NIKE,IN-NORTH,438,33,2024-08-14
PUMA-SKU-00185,PUMA,IN-SOUTH,439,34,2024-08-15
NIKE-SKU-00186,NIKE,IN-EAST,440,35,2024-08-16
PUMA-SKU-00187,PUMA,IN-WEST,441,36,2024-08-17
NIKE-SKU-00188,NIKE,IN-NORTH,442,37,2024-08-18
PUMA-SKU-00189,PUMA,IN-SOUTH,443,38,2024-08-19
NIKE-SKU-00190,NIKE,IN-EAST,444,39,2024-08-20
PUMA-SKU-00191,PUMA,IN-WEST,445,40,2024-08-21
NIKE-SKU-00192,NIKE,IN-NORTH,446,41,2024-08-22
PUMA-SKU-00193,PUMA,IN-SOUTH,447,42,2024-08-23
NIKE-SKU-00194,NIKE,IN-EAST,448,43,2024-08-24
PUMA-SKU-00195,PUMA,IN-WEST,449,44,2024-08-25
NIKE-SKU-00196,NIKE,IN-NORTH,450,45,2024-08-26
PUMA-SKU-00197,PUMA,IN-SOUTH,451,46,2024-08-27
NIKE-SKU-00198,NIKE,IN-EAST,452,47,2024-08-28
PUMA-SKU-00199,PUMA,IN-WEST,453,48,2024-08-01
NIKE-SKU-00200,NIKE,IN-NORTH,454,49,2024-08-02
PUMA-SKU-00201,PUMA,IN-SOUTH,455,0,2024-08-03
NIKE-SKU-00202,NIKE,IN-EAST,456,1,2024-08-04
PUMA-SKU-00203,PUMA,IN-WEST,457,2,2024-08-05
NIKE-SKU-00204,NIKE,IN-NORTH,458,3,2024-08-06
PUMA-SKU-00205,PUMA,IN-SOUTH,459,4,2024-08-07
NIKE-SKU-00206,NIKE,IN-EAST,460,5,2024-08-08
PUMA-SKU-00207,PUMA,IN-WEST,461,6,2024-08-09
NIKE-SKU-00208,NIKE,IN-NORTH,462,7,2024-08-10
PUMA-SKU-00209,PUMA,IN-SOUTH,463,8,2024-08-11
NIKE-SKU-00210,NIKE,IN-EAST,464,9,2024-08-12
PUMA-SKU-00211,PUMA,IN-WEST,465,10,2024-08-13
NIKE-SKU-00212,NIKE,IN-NORTH,466,11,2024-08-14
PUMA-SKU-00213,PUMA,IN-SOUTH,467,12,2024-08-15
NIKE-SKU-00214,NIKE,IN-EAST,468,13,2024-08-16
PUMA-SKU-00215,PUMA,IN-WEST,469,14,2024-08-17
NIKE-SKU-00216,NIKE,IN-NORTH,470,15,2024-08-18
PUMA-SKU-00217,PUMA,IN-SOUTH,471,16,2024-08-19
NIKE-SKU-00218,NIKE,IN-EAST,472,17,2024-08-20
PUMA-SKU-00219,PUMA,IN-WEST,473,18,2024-08-21
NIKE-SKU-00220,NIKE,IN-NORTH,474,19,2024-08-22
PUMA-SKU-00221,PUMA,IN-SOUTH,475,20,2024-08-23
NIKE-SKU-00222,NIKE,IN-EAST,476,21,2024-08-24
PUMA-SKU-00223,PUMA,IN-WEST,477,22,2024-08-25
NIKE-SKU-00224,NIKE,IN-NORTH,478,23,2024-08-26
PUMA-SKU-00225,PUMA,IN-SOUTH,479,24,2024-08-27
NIKE-SKU-00226,NIKE,IN-EAST,480,25,2024-08-28
PUMA-SKU-00227,PUMA,IN-WEST,481,26,2024-08-01
NIKE-SKU-00228,NIKE,IN-NORTH,482,27,2024-08-02
PUMA-SKU-00229,PUMA,IN-SOUTH,483,28,2024-08-03
NIKE-SKU-00230,NIKE,IN-EAST,484,29,2024-08-04
PUMA-SKU-00231,PUMA,IN-WEST,485,30,2024-08-05
NIKE-SKU-00232,NIKE,IN-NORTH,486,31,2024-08-06
PUMA-SKU-00233,PUMA,IN-SOUTH,487,32,2024-08-07
NIKE-SKU-00234,NIKE,IN-EAST,488,33,2024-08-08
PUMA-SKU-00235,PUMA,IN-WEST,489,34,2024-08-09
NIKE-SKU-00236,NIKE,IN-NORTH,490,35,2024-08-10
PUMA-SKU-00237,PUMA,IN-SOUTH,491,36,2024-08-11
NIKE-SKU-00238,NIKE,IN-EAST,492,37,2024-08-12
PUMA-SKU-00239,PUMA,IN-WEST,493,38,2024-08-13
NIKE-SKU-00240,NIKE,IN-NORTH,494,39,2024-08-14
PUMA-SKU-00241,PUMA,IN-SOUTH,495,40,2024-08-15
NIKE-SKU-00242,NIKE,IN-EAST,496,41,2024-08-16
PUMA-SKU-00243,PUMA,IN-WEST,497,42,2024-08-17
NIKE-SKU-00244,NIKE,IN-NORTH,498,43,2024-08-18
PUMA-SKU-00245,PUMA,IN-SOUTH,499,44,2024-08-19
NIKE-SKU-00246,NIKE,IN-EAST,500,45,2024-08-20
PUMA-SKU-00247,PUMA,IN-WEST,501,46,2024-08-21
NIKE-SKU-00248,NIKE,IN-NORTH,502,47,2024-08-22
PUMA-SKU-00249,PUMA,IN-SOUTH,503,48,2024-08-23
NIKE-SKU-00250,NIKE,IN-EAST,504,49,2024-08-24
PUMA-SKU-00001,PUMA,IN-WEST,5,0,2024-08-25
NIKE-SKU-00002,NIKE,IN-NORTH,6,1,2024-08-26
PUMA-SKU-00003,PUMA,IN-SOUTH,7,2,2024-08-27
NIKE-SKU-00004,NIKE,IN-EAST,8,3,2024-08-28
PUMA-SKU-00005,PUMA,IN-WEST,9,4,2024-08-01
NIKE-SKU-00006,NIKE,IN-NORTH,10,5,2024-08-02
PUMA-SKU-00007,PUMA,IN-SOUTH,11,6,2024-08-03
NIKE-SKU-00008,NIKE,IN-EAST,12,7,2024-08-04
PUMA-SKU-00009,PUMA,IN-WEST,13,8,2024-08-05
NIKE-SKU-00010,NIKE,IN-NORTH,14,9,2024-08-06
PUMA-SKU-00011,PUMA,IN-SOUTH,15,10,2024-08-07
NIKE-SKU-00012,NIKE,IN-EAST,16,11,2024-08-08
PUMA-SKU-00013,PUMA,IN-WEST,17,12,2024-08-09
NIKE-SKU-00014,NIKE,IN-NORTH,18,13,2024-08-10
PUMA-SKU-00015,PUMA,IN-SOUTH,19,14,2024-08-11
NIKE-SKU-00016,NIKE,IN-EAST,20,15,2024-08-12
PUMA-SKU-00017,PUMA,IN-WEST,21,16,2024-08-13
NIKE-SKU-00018,NIKE,IN-NORTH,22,17,2024-08-14
PUMA-SKU-00019,PUMA,IN-SOUTH,23,18,2024-08-15
NIKE-SKU-00020,NIKE,IN-EAST,24,19,2024-08-16
PUMA-SKU-00021,PUMA,IN-WEST,25,20,2024-08-17
NIKE-SKU-00022,NIKE,IN-NORTH,26,21,2024-08-18
PUMA-SKU-00023,PUMA,IN-SOUTH,27,22,2024-08-19
NIKE-SKU-00024,NIKE,IN-EAST,28,23,2024-08-20
PUMA-SKU-00025,PUMA,IN-WEST,29,24,2024-08-21
NIKE-SKU-00026,NIKE,IN-NORTH,30,25,2024-08-22
PUMA-SKU-00027,PUMA,IN-SOUTH,31,26,2024-08-23
NIKE-SKU-00028,NIKE,IN-EAST,32,27,2024-08-24
PUMA-SKU-00029,PUMA,IN-WEST,33,28,2024-08-25
NIKE-SKU-00030,NIKE,IN-NORTH,34,29,2024-08-26
PUMA-SKU-00031,PUMA,IN-SOUTH,35,30,2024-08-27
NIKE-SKU-00032,NIKE,IN-EAST,36,31,2024-08-28
PUMA-SKU-00033,PUMA,IN-WEST,37,32,2024-08-01
NIKE-SKU-00034,NIKE,IN-NORTH,38,33,2024-08-02
PUMA-SKU-00035,PUMA,IN-SOUTH,39,34,2024-08-03
NIKE-SKU-00036,NIKE,IN-EAST,40,35,2024-08-04
PUMA-SKU-00037,PUMA,IN-WEST,41,36,2024-08-05
NIKE-SKU-00038,NIKE,IN-NORTH,42,37,2024-08-06
PUMA-SKU-00039,PUMA,IN-SOUTH,43,38,2024-08-07
NIKE-SKU-00040,NIKE,IN-EAST,44,39,2024-08-08
PUMA-SKU-00041,PUMA,IN-WEST,45,40,2024-08-09
NIKE-SKU-00042,NIKE,IN-NORTH,46,41,2024-08-10
PUMA-SKU-00043,PUMA,IN-SOUTH,47,42,2024-08-11
NIKE-SKU-00044,NIKE,IN-EAST,48,43,2024-08-12
PUMA-SKU-00045,PUMA,IN-WEST,49,44,2024-08-13
NIKE-SKU-00046,NIKE,IN-NORTH,50,45,2024-08-14
PUMA-SKU-00047,PUMA,IN-SOUTH,51,46,2024-08-15
NIKE-SKU-00048,NIKE,IN-EAST,52,47,2024-08-16
PUMA-SKU-00049,PUMA,IN-WEST,53,48,2024-08-17
NIKE-SKU-00050,NIKE,IN-NORTH,54,49,2024-08-18
PUMA-SKU-00051,PUMA,IN-SOUTH,55,0,2024-08-19
NIKE-SKU-00052,NIKE,IN-EAST,56,1,2024-08-20
PUMA-SKU-00053,PUMA,IN-WEST,57,2,2024-08-21
NIKE-SKU-00054,NIKE,IN-NORTH,58,3,2024-08-22
PUMA-SKU-00055,PUMA,IN-SOUTH,59,4,2024-08-23
NIKE-SKU-00056,NIKE,IN-EAST,60,5,2024-08-24
PUMA-SKU-00057,PUMA,IN-WEST,61,6,2024-08-25
NIKE-SKU-00058,NIKE,IN-NORTH,62,7,2024-08-26
PUMA-SKU-00059,PUMA,IN-SOUTH,63,8,2024-08-27
NIKE-SKU-00060,NIKE,IN-EAST,64,9,2024-08-28
PUMA-SKU-00061,PUMA,IN-WEST,65,10,2024-08-01
NIKE-SKU-00062,NIKE,IN-NORTH,66,11,2024-08-02
PUMA-SKU-00063,PUMA,IN-SOUTH,67,12,2024-08-03
NIKE-SKU-00064,NIKE,IN-EAST,68,13,2024-08-04
PUMA-SKU-00065,PUMA,IN-WEST,69,14,2024-08-05
NIKE-SKU-00066,NIKE,IN-NORTH,70,15,2024-08-06
PUMA-SKU-00067,PUMA,IN-SOUTH,71,16,2024-08-07
NIKE-SKU-00068,NIKE,IN-EAST,72,17,2024-08-08
PUMA-SKU-00069,PUMA,IN-WEST,73,18,2024-08-09
NIKE-SKU-00070,NIKE,IN-NORTH,74,19,2024-08-10
PUMA-SKU-00071,PUMA,IN-SOUTH,75,20,2024-08-11
NIKE-SKU-00072,NIKE,IN-EAST,76,21,2024-08-12
PUMA-SKU-00073,PUMA,IN-WEST,77,22,2024-08-13
NIKE-SKU-00074,NIKE,IN-NORTH,78,23,2024-08-14
PUMA-SKU-00075,PUMA,IN-SOUTH,79,24,2024-08-15
NIKE-SKU-00076,NIKE,IN-EAST,80,25,2024-08-16
PUMA-SKU-00077,PUMA,IN-WEST,81,26,2024-08-17
NIKE-SKU-00078,NIKE,IN-NORTH,82,27,2024-08-18
PUMA-SKU-00079,PUMA,IN-SOUTH,83,28,2024-08-19
NIKE-SKU-00080,NIKE,IN-EAST,84,29,2024-08-20
PUMA-SKU-00081,PUMA,IN-WEST,85,30,2024-08-21
NIKE-SKU-00082,NIKE,IN-NORTH,86,31,2024-08-22
PUMA-SKU-00083,PUMA,IN-SOUTH,87,32,2024-08-23
NIKE-SKU-00084,NIKE,IN-EAST,88,33,2024-08-24
PUMA-SKU-00085,PUMA,IN-WEST,89,34,2024-08-25
NIKE-SKU-00086,NIKE,IN-NORTH,90,35,2024-08-26
PUMA-SKU-00087,PUMA,IN-SOUTH,91,36,2024-08-27
NIKE-SKU-00088,NIKE,IN-EAST,92,37,2024-08-28
PUMA-SKU-00089,PUMA,IN-WEST,93,38,2024-08-01
NIKE-SKU-00090,NIKE,IN-NORTH,94,39,2024-08-02
PUMA-SKU-00091,PUMA,IN-SOUTH,95,40,2024-08-03
NIKE-SKU-00092,NIKE,IN-EAST,96,41,2024-08-04
PUMA-SKU-00093,PUMA,IN-WEST,97,42,2024-08-05
NIKE-SKU-00094,NIKE,IN-NORTH,98,43,2024-08-06
PUMA-SKU-00095,PUMA,IN-SOUTH,99,44,2024-08-07
NIKE-SKU-00096,NIKE,IN-EAST,100,45,2024-08-08
PUMA-SKU-00097,PUMA,IN-WEST,101,46,2024-08-09
NIKE-SKU-00098,NIKE,IN-NORTH,102,47,2024-08-10
PUMA-SKU-00099,PUMA,IN-SOUTH,103,48,2024-08-11
NIKE-SKU-00100,NIKE,IN-EAST,104,49,2024-08-12
PUMA-SKU-00101,PUMA,IN-WEST,105,0,2024-08-13
NIKE-SKU-00102,NIKE,IN-NORTH,106,1,2024-08-14
PUMA-SKU-00103,PUMA,IN-SOUTH,107,2,2024-08-15
NIKE-SKU-00104,NIKE,IN-EAST,108,3,2024-08-16
PUMA-SKU-00105,PUMA,IN-WEST,109,4,2024-08-17
NIKE-SKU-00106,NIKE,IN-NORTH,110,5,2024-08-18
PUMA-SKU-00107,PUMA,IN-SOUTH,111,6,2024-08-19
NIKE-SKU-00108,NIKE,IN-EAST,112,7,2024-08-20
PUMA-SKU-00109,PUMA,IN-WEST,113,8,2024-08-21
NIKE-SKU-00110,NIKE,IN-NORTH,114,9,2024-08-22
PUMA-SKU-00111,PUMA,IN-SOUTH,115,10,2024-08-23
NIKE-SKU-00112,NIKE,IN-EAST,116,11,2024-08-24
PUMA-SKU-00113,PUMA,IN-WEST,117,12,2024-08-25
NIKE-SKU-00114,NIKE,IN-NORTH,118,13,2024-08-26
PUMA-SKU-00115,PUMA,IN-SOUTH,119,14,2024-08-27
NIKE-SKU-00116,NIKE,IN-EAST,120,15,2024-08-28
PUMA-SKU-00117,PUMA,IN-WEST,121,16,2024-08-01
NIKE-SKU-00118,NIKE,IN-NORTH,122,17,2024-08-02
PUMA-SKU-00119,PUMA,IN-SOUTH,123,18,2024-08-03
NIKE-SKU-00120,NIKE,IN-EAST,124,19,2024-08-04
PUMA-SKU-00121,PUMA,IN-WEST,125,20,2024-08-05
NIKE-SKU-00122,NIKE,IN-NORTH,126,21,2024-08-06
PUMA-SKU-00123,PUMA,IN-SOUTH,127,22,2024-08-07
NIKE-SKU-00124,NIKE,IN-EAST,128,23,2024-08-08
PUMA-SKU-00125,PUMA,IN-WEST,129,24,2024-08-09
NIKE-SKU-00126,NIKE,IN-NORTH,130,25,2024-08-10
PUMA-SKU-00127,PUMA,IN-SOUTH,131,26,2024-08-11
NIKE-SKU-00128,NIKE,IN-EAST,132,27,2024-08-12
PUMA-SKU-00129,PUMA,IN-WEST,133,28,2024-08-13
NIKE-SKU-00130,NIKE,IN-NORTH,134,29,2024-08-14
PUMA-SKU-00131,PUMA,IN-SOUTH,135,30,2024-08-15
NIKE-SKU-00132,NIKE,IN-EAST,136,31,2024-08-16
PUMA-SKU-00133,PUMA,IN-WEST,137,32,2024-08-17
NIKE-SKU-00134,NIKE,IN-NORTH,138,33,2024-08-18
PUMA-SKU-00135,PUMA,IN-SOUTH,139,34,2024-08-19
NIKE-SKU-00136,NIKE,IN-EAST,140,35,2024-08-20
PUMA-SKU-00137,PUMA,IN-WEST,141,36,2024-08-21
NIKE-SKU-00138,NIKE,IN-NORTH,142,37,2024-08-22
PUMA-SKU-00139,PUMA,IN-SOUTH,143,38,2024-08-23
NIKE-SKU-00140,NIKE,IN-EAST,144,39,2024-08-24
PUMA-SKU-00141,PUMA,IN-WEST,145,40,2024-08-25
NIKE-SKU-00142,NIKE,IN-NORTH,146,41,2024-08-26
PUMA-SKU-00143,PUMA,IN-SOUTH,147,42,2024-08-27
NIKE-SKU-00144,NIKE,IN-EAST,148,43,2024-08-28
PUMA-SKU-00145,PUMA,IN-WEST,149,44,2024-08-01
NIKE-SKU-00146,NIKE,IN-NORTH,150,45,2024-08-02
PUMA-SKU-00147,PUMA,IN-SOUTH,151,46,2024-08-03
NIKE-SKU-00148,NIKE,IN-EAST,152,47,2024-08-04
PUMA-SKU-00149,PUMA,IN-WEST,153,48,2024-08-05
NIKE-SKU-00150,NIKE,IN-NORTH,154,49,2024-08-06
PUMA-SKU-00151,PUMA,IN-SOUTH,155,0,2024-08-07
NIKE-SKU-00152,NIKE,IN-EAST,156,1,2024-08-08
PUMA-SKU-00153,PUMA,IN-WEST,157,2,2024-08-09
NIKE-SKU-00154,NIKE,IN-NORTH,158,3,2024-08-10
PUMA-SKU-00155,PUMA,IN-SOUTH,159,4,2024-08-11
NIKE-SKU-00156,NIKE,IN-EAST,160,5,2024-08-12
PUMA-SKU-00157,PUMA,IN-WEST,161,6,2024-08-13
NIKE-SKU-00158,NIKE,IN-NORTH,162,7,2024-08-14
PUMA-SKU-00159,PUMA,IN-SOUTH,163,8,2024-08-15
NIKE-SKU-00160,NIKE,IN-EAST,164,9,2024-08-16
PUMA-SKU-00161,PUMA,IN-WEST,165,10,2024-08-17
NIKE-SKU-00162,NIKE,IN-NORTH,166,11,2024-08-18
PUMA-SKU-00163,PUMA,IN-SOUTH,167,12,2024-08-19
NIKE-SKU-00164,NIKE,IN-EAST,168,13,2024-08-20
PUMA-SKU-00165,PUMA,IN-WEST,169,14,2024-08-21
NIKE-SKU-00166,NIKE,IN-NORTH,170,15,2024-08-22
PUMA-SKU-00167,PUMA,IN-SOUTH,171,16,2024-08-23
NIKE-SKU-00168,NIKE,IN-EAST,172,17,2024-08-24
PUMA-SKU-00169,PUMA,IN-WEST,173,18,2024-08-25
NIKE-SKU-00170,NIKE,IN-NORTH,174,19,2024-08-26
PUMA-SKU-00171,PUMA,IN-SOUTH,175,20,2024-08-27
NIKE-SKU-00172,NIKE,IN-EAST,176,21,2024-08-28
PUMA-SKU-00173,PUMA,IN-WEST,177,22,2024-08-01
NIKE-SKU-00174,NIKE,IN-NORTH,178,23,2024-08-02
PUMA-SKU-00175,PUMA,IN-SOUTH,179,24,2024-08-03
NIKE-SKU-00176,NIKE,IN-EAST,180,25,2024-08-04
PUMA-SKU-00177,PUMA,IN-WEST,181,26,2024-08-05
NIKE-SKU-00178,NIKE,IN-NORTH,182,27,2024-08-06
PUMA-SKU-00179,PUMA,IN-SOUTH,183,28,2024-08-07
NIKE-SKU-00180,NIKE,IN-EAST,184,29,2024-08-08
PUMA-SKU-00181,PUMA,IN-WEST,185,30,2024-08-09
NIKE-SKU-00182,NIKE,IN-NORTH,186,31,2024-08-10
PUMA-SKU-00183,PUMA,IN-SOUTH,187,32,2024-08-11
NIKE-SKU-00184,NIKE,IN-EAST,188,33,2024-08-12
PUMA-SKU-00185,PUMA,IN-WEST,189,34,2024-08-13
NIKE-SKU-00186,NIKE,IN-NORTH,190,35,2024-08-14
PUMA-SKU-00187,PUMA,IN-SOUTH,191,36,2024-08-15
NIKE-SKU-00188,NIKE,IN-EAST,192,37,2024-08-16
PUMA-SKU-00189,PUMA,IN-WEST,193,38,2024-08-17
NIKE-SKU-00190,NIKE,IN-NORTH,194,39,2024-08-18
PUMA-SKU-00191,PUMA,IN-SOUTH,195,40,2024-08-19
NIKE-SKU-00192,NIKE,IN-EAST,196,41,2024-08-20
PUMA-SKU-00193,PUMA,IN-WEST,197,42,2024-08-21
NIKE-SKU-00194,NIKE,IN-NORTH,198,43,2024-08-22
PUMA-SKU-00195,PUMA,IN-SOUTH,199,44,2024-08-23
NIKE-SKU-00196,NIKE,IN-EAST,200,45,2024-08-24
PUMA-SKU-00197,PUMA,IN-WEST,201,46,2024-08-25
NIKE-SKU-00198,NIKE,IN-NORTH,202,47,2024-08-26
PUMA-SKU-00199,PUMA,IN-SOUTH,203,48,2024-08-27
NIKE-SKU-00200,NIKE,IN-EAST,204,49,2024-08-28
PUMA-SKU-00201,PUMA,IN-WEST,205,0,2024-08-01
NIKE-SKU-00202,NIKE,IN-NORTH,206,1,2024-08-02
PUMA-SKU-00203,PUMA,IN-SOUTH,207,2,2024-08-03
NIKE-SKU-00204,NIKE,IN-EAST,208,3,2024-08-04
PUMA-SKU-00205,PUMA,IN-WEST,209,4,2024-08-05
NIKE-SKU-00206,NIKE,IN-NORTH,210,5,2024-08-06
PUMA-SKU-00207,PUMA,IN-SOUTH,211,6,2024-08-07
NIKE-SKU-00208,NIKE,IN-EAST,212,7,2024-08-08
PUMA-SKU-00209,PUMA,IN-WEST,213,8,2024-08-09
NIKE-SKU-00210,NIKE,IN-NORTH,214,9,2024-08-10
PUMA-SKU-00211,PUMA,IN-SOUTH,215,10,2024-08-11
NIKE-SKU-00212,NIKE,IN-EAST,216,11,2024-08-12
PUMA-SKU-00213,PUMA,IN-WEST,217,12,2024-08-13
NIKE-SKU-00214,NIKE,IN-NORTH,218,13,2024-08-14
PUMA-SKU-00215,PUMA,IN-SOUTH,219,14,2024-08-15
NIKE-SKU-00216,NIKE,IN-EAST,220,15,2024-08-16
PUMA-SKU-00217,PUMA,IN-WEST,221,16,2024-08-17
NIKE-SKU-00218,NIKE,IN-NORTH,222,17,2024-08-18
PUMA-SKU-00219,PUMA,IN-SOUTH,223,18,2024-08-19
NIKE-SKU-00220,NIKE,IN-EAST,224,19,2024-08-20
PUMA-SKU-00221,PUMA,IN-WEST,225,20,2024-08-21
NIKE-SKU-00222,NIKE,IN-NORTH,226,21,2024-08-22
PUMA-SKU-00223,PUMA,IN-SOUTH,227,22,2024-08-23
NIKE-SKU-00224,NIKE,IN-EAST,228,23,2024-08-24
PUMA-SKU-00225,PUMA,IN-WEST,229,24,2024-08-25
NIKE-SKU-00226,NIKE,IN-NORTH,230,25,2024-08-26
PUMA-SKU-00227,PUMA,IN-SOUTH,231,26,2024-08-27
NIKE-SKU-00228,NIKE,IN-EAST,232,27,2024-08-28
PUMA-SKU-00229,PUMA,IN-WEST,233,28,2024-08-01
NIKE-SKU-00230,NIKE,IN-NORTH,234,29,2024-08-02
PUMA-SKU-00231,PUMA,IN-SOUTH,235,30,2024-08-03
NIKE-SKU-00232,NIKE,IN-EAST,236,31,2024-08-04
PUMA-SKU-00233,PUMA,IN-WEST,237,32,2024-08-05
NIKE-SKU-00234,NIKE,IN-NORTH,238,33,2024-08-06
PUMA-SKU-00235,PUMA,IN-SOUTH,239,34,2024-08-07
NIKE-SKU-00236,NIKE,IN-EAST,240,35,2024-08-08
PUMA-SKU-00237,PUMA,IN-WEST,241,36,2024-08-09
NIKE-SKU-00238,NIKE,IN-NORTH,242,37,2024-08-10
PUMA-SKU-00239,PUMA,IN-SOUTH,243,38,2024-08-11
NIKE-SKU-00240,NIKE,IN-EAST,244,39,2024-08-12
PUMA-SKU-00241,PUMA,IN-WEST,245,40,2024-08-13
NIKE-SKU-00242,NIKE,IN-NORTH,246,41,2024-08-14
PUMA-SKU-00243,PUMA,IN-SOUTH,247,42,2024-08-15
NIKE-SKU-00244,NIKE,IN-EAST,248,43,2024-08-16
PUMA-SKU-00245,PUMA,IN-WEST,249,44,2024-08-17
NIKE-SKU-00246,NIKE,IN-NORTH,250,45,2024-08-18
PUMA-SKU-00247,PUMA,IN-SOUTH,251,46,2024-08-19
NIKE-SKU-00248,NIKE,IN-EAST,252,47,2024-08-20
PUMA-SKU-00249,PUMA,IN-WEST,253,48,2024-08-21
NIKE-SKU-00250,NIKE,IN-NORTH,254,49,2024-08-22
PUMA-SKU-00001,PUMA,IN-SOUTH,255,0,2024-08-23
NIKE-SKU-00002,NIKE,IN-EAST,256,1,2024-08-24
PUMA-SKU-00003,PUMA,IN-WEST,257,2,2024-08-25
NIKE-SKU-00004,NIKE,IN-NORTH,258,3,2024-08-26
PUMA-SKU-00005,PUMA,IN-SOUTH,259,4,2024-08-27
NIKE-SKU-00006,NIKE,IN-EAST,260,5,2024-08-28
PUMA-SKU-00007,PUMA,IN-WEST,261,6,2024-08-01
NIKE-SKU-00008,NIKE,IN-NORTH,262,7,2024-08-02
PUMA-SKU-00009,PUMA,IN-SOUTH,263,8,2024-08-03
NIKE-SKU-00010,NIKE,IN-EAST,264,9,2024-08-04
PUMA-SKU-00011,PUMA,IN-WEST,265,10,2024-08-05
NIKE-SKU-00012,NIKE,IN-NORTH,266,11,2024-08-06
PUMA-SKU-00013,PUMA,IN-SOUTH,267,12,2024-08-07
NIKE-SKU-00014,NIKE,IN-EAST,268,13,2024-08-08
PUMA-SKU-00015,PUMA,IN-WEST,269,14,2024-08-09
NIKE-SKU-00016,NIKE,IN-NORTH,270,15,2024-08-10
PUMA-SKU-00017,PUMA,IN-SOUTH,271,16,2024-08-11
NIKE-SKU-00018,NIKE,IN-EAST,272,17,2024-08-12
PUMA-SKU-00019,PUMA,IN-WEST,273,18,2024-08-13
NIKE-SKU-00020,NIKE,IN-NORTH,274,19,2024-08-14
PUMA-SKU-00021,PUMA,IN-SOUTH,275,20,2024-08-15
NIKE-SKU-00022,NIKE,IN-EAST,276,21,2024-08-16
PUMA-SKU-00023,PUMA,IN-WEST,277,22,2024-08-17
NIKE-SKU-00024,NIKE,IN-NORTH,278,23,2024-08-18
PUMA-SKU-00025,PUMA,IN-SOUTH,279,24,2024-08-19
NIKE-SKU-00026,NIKE,IN-EAST,280,25,2024-08-20
PUMA-SKU-00027,PUMA,IN-WEST,281,26,2024-08-21
NIKE-SKU-00028,NIKE,IN-NORTH,282,27,2024-08-22
PUMA-SKU-00029,PUMA,IN-SOUTH,283,28,2024-08-23
