po_id,vendor_id,sku,qty,status,brand_code,warehouse_id
PO-000305,V-PUMA-01,PUMA-SKU-00055,114,open,PUMA,WH-KOL-01
PO-000306,V-NIKE-01,NIKE-SKU-00056,115,shipped,NIKE,WH-MUM-01
PO-000307,V-PUMA-01,PUMA-SKU-00057,116,received,PUMA,WH-DEL-01
PO-000308,V-NIKE-01,NIKE-SKU-00058,117,closed,NIKE,WH-BLR-01
PO-000309,V-PUMA-01,PUMA-SKU-00059,118,open,PUMA,WH-CHN-01
PO-000310,V-NIKE-01,NIKE-SKU-00060,119,shipped,NIKE,WH-KOL-01
PO-000311,V-PUMA-01,PUMA-SKU-00061,120,received,PUMA,WH-MUM-01
PO-000312,V-NIKE-01,NIKE-SKU-00062,121,closed,NIKE,WH-DEL-01
PO-000313,V-PUMA-01,PUMA-SKU-00063,122,open,PUMA,WH-BLR-01
PO-000314,V-NIKE-01,NIKE-SKU-00064,123,shipped,NIKE,WH-CHN-01
PO-000315,V-PUMA-01,PUMA-SKU-00065,124,received,PUMA,WH-KOL-01
PO-000316,V-NIKE-01,NIKE-SKU-00066,125,closed,NIKE,WH-MUM-01
PO-000317,V-PUMA-01,PUMA-SKU-00067,126,open,PUMA,WH-DEL-01
PO-000318,V-NIKE-01,NIKE-SKU-00068,127,shipped,NIKE,WH-BLR-01
PO-000319,V-PUMA-01,PUMA-SKU-00069,128,received,PUMA,WH-CHN-01
PO-000320,V-NIKE-01,NIKE-SKU-00070,129,closed,NIKE,WH-KOL-01
PO-000321,V-PUMA-01,PUMA-SKU-00071,130,open,PUMA,WH-MUM-01
PO-000322,V-NIKE-01,NIKE-SKU-00072,131,shipped,NIKE,WH-DEL-01
PO-000323,V-PUMA-01,PUMA-SKU-00073,132,received,PUMA,WH-BLR-01
PO-000324,V-NIKE-01,NIKE-SKU-00074,133,closed,NIKE,WH-CHN-01
PO-000325,V-PUMA-01,PUMA-SKU-00075,134,open,PUMA,WH-KOL-01
PO-000326,V-NIKE-01,NIKE-SKU-00076,135,shipped,NIKE,WH-MUM-01
PO-000327,V-PUMA-01,PUMA-SKU-00077,136,received,PUMA,WH-DEL-01
PO-000328,V-NIKE-01,NIKE-SKU-00078,137,closed,NIKE,WH-BLR-01
PO-000329,V-PUMA-01,PUMA-SKU-00079,138,open,PUMA,WH-CHN-01
PO-000330,V-NIKE-01,NIKE-SKU-00080,139,shipped,NIKE,WH-KOL-01
PO-000331,V-PUMA-01,PUMA-SKU-00081,140,received,PUMA,WH-MUM-01
PO-000332,V-NIKE-01,NIKE-SKU-00082,141,closed,NIKE,WH-DEL-01
PO-000333,V-PUMA-01,PUMA-SKU-00083,142,open,PUMA,WH-BLR-01
PO-000334,V-NIKE-01,NIKE-SKU-00084,143,shipped,NIKE,WH-CHN-01
PO-000335,V-PUMA-01,PUMA-SKU-00085,144,received,PUMA,WH-KOL-01
PO-000336,V-NIKE-01,NIKE-SKU-00086,145,closed,NIKE,WH-MUM-01
PO-000337,V-PUMA-01,PUMA-SKU-00087,146,open,PUMA,WH-DEL-01
PO-000338,V-NIKE-01,NIKE-SKU-00088,147,shipped,NIKE,WH-BLR-01
PO-000339,V-PUMA-01,PUMA-SKU-00089,148,received,PUMA,WH-CHN-01
PO-000340,V-NIKE-01,NIKE-SKU-00090,149,closed,NIKE,WH-KOL-01
PO-000341,V-PUMA-01,PUMA-SKU-00091,150,open,PUMA,WH-MUM-01
PO-000342,V-NIKE-01,NIKE-SKU-00092,151,shipped,NIKE,WH-DEL-01
PO-000343,V-PUMA-01,PUMA-SKU-00093,152,received,PUMA,WH-BLR-01
PO-000344,V-NIKE-01,NIKE-SKU-00094,153,closed,NIKE,WH-CHN-01
PO-000345,V-PUMA-01,PUMA-SKU-00095,154,open,PUMA,WH-KOL-01
PO-000346,V-NIKE-01,NIKE-SKU-00096,155,shipped,NIKE,WH-MUM-01
PO-000347,V-PUMA-01,PUMA-SKU-00097,156,received,PUMA,WH-DEL-01
PO-000348,V-NIKE-01,NIKE-SKU-00098,157,closed,NIKE,WH-BLR-01
PO-000349,V-PUMA-01,PUMA-SKU-00099,158,open,PUMA,WH-CHN-01
PO-000350,V-NIKE-01,NIKE-SKU-00100,159,shipped,NIKE,WH-KOL-01
PO-000351,V-PUMA-01,PUMA-SKU-00101,160,received,PUMA,WH-MUM-01
PO-000352,V-NIKE-01,NIKE-SKU-00102,161,closed,NIKE,WH-DEL-01
PO-000353,V-PUMA-01,PUMA-SKU-00103,162,open,PUMA,WH-BLR-01
PO-000354,V-NIKE-01,NIKE-SKU-00104,163,shipped,NIKE,WH-CHN-01
PO-000355,V-PUMA-01,PUMA-SKU-00105,164,received,PUMA,WH-KOL-01
PO-000356,V-NIKE-01,NIKE-SKU-00106,165,closed,NIKE,WH-MUM-01
PO-000357,V-PUMA-01,PUMA-SKU-00107,166,open,PUMA,WH-DEL-01
PO-000358,V-NIKE-01,NIKE-SKU-00108,167,shipped,NIKE,WH-BLR-01
PO-000359,V-PUMA-01,PUMA-SKU-00109,168,received,PUMA,WH-CHN-01
PO-000360,V-NIKE-01,NIKE-SKU-00110,169,closed,NIKE,WH-KOL-01
PO-000361,V-PUMA-01,PUMA-SKU-00111,170,open,PUMA,WH-MUM-01
PO-000362,V-NIKE-01,NIKE-SKU-00112,171,shipped,NIKE,WH-DEL-01
PO-000363,V-PUMA-01,PUMA-SKU-00113,172,received,PUMA,WH-BLR-01
PO-000364,V-NIKE-01,NIKE-SKU-00114,173,closed,NIKE,WH-CHN-01
PO-000365,V-PUMA-01,PUMA-SKU-00115,174,open,PUMA,WH-KOL-01
PO-000366,V-NIKE-01,NIKE-SKU-00116,175,shipped,NIKE,WH-MUM-01
PO-000367,V-PUMA-01,PUMA-SKU-00117,176,received,PUMA,WH-DEL-01
PO-000368,V-NIKE-01,NIKE-SKU-00118,177,closed,NIKE,WH-BLR-01
PO-000369,V-PUMA-01,PUMA-SKU-00119,178,open,PUMA,WH-CHN-01
PO-000370,V-NIKE-01,NIKE-SKU-00120,179,shipped,NIKE,WH-KOL-01
PO-000371,V-PUMA-01,PUMA-SKU-00121,180,received,PUMA,WH-MUM-01
PO-000372,V-NIKE-01,NIKE-SKU-00122,181,closed,NIKE,WH-DEL-01
PO-000373,V-PUMA-01,PUMA-SKU-00123,182,open,PUMA,WH-BLR-01
PO-000374,V-NIKE-01,NIKE-SKU-00124,183,shipped,NIKE,WH-CHN-01
PO-000375,V-PUMA-01,PUMA-SKU-00125,184,received,PUMA,WH-KOL-01
PO-000376,V-NIKE-01,NIKE-SKU-00126,185,closed,NIKE,WH-MUM-01
PO-000377,V-PUMA-01,PUMA-SKU-00127,186,open,PUMA,WH-DEL-01
PO-000378,V-NIKE-01,NIKE-SKU-00128,187,shipped,NIKE,WH-BLR-01
PO-000379,V-PUMA-01,PUMA-SKU-00129,188,received,PUMA,WH-CHN-01
PO-000380,V-NIKE-01,NIKE-SKU-00130,189,closed,NIKE,WH-KOL-01
PO-000381,V-PUMA-01,PUMA-SKU-00131,190,open,PUMA,WH-MUM-01
PO-000382,V-NIKE-01,NIKE-SKU-00132,191,shipped,NIKE,WH-DEL-01
PO-000383,V-PUMA-01,PUMA-SKU-00133,192,received,PUMA,WH-BLR-01
PO-000384,V-NIKE-01,NIKE-SKU-00134,193,closed,NIKE,WH-CHN-01
PO-000385,V-PUMA-01,PUMA-SKU-00135,194,open,PUMA,WH-KOL-01
PO-000386,V-NIKE-01,NIKE-SKU-00136,195,shipped,NIKE,WH-MUM-01
PO-000387,V-PUMA-01,PUMA-SKU-00137,196,received,PUMA,WH-DEL-01
PO-000388,V-NIKE-01,NIKE-SKU-00138,197,closed,NIKE,WH-BLR-01
PO-000389,V-PUMA-01,PUMA-SKU-00139,198,open,PUMA,WH-CHN-01
PO-000390,V-NIKE-01,NIKE-SKU-00140,199,shipped,NIKE,WH-KOL-01
PO-000391,V-PUMA-01,PUMA-SKU-00141,200,received,PUMA,WH-MUM-01
PO-000392,V-NIKE-01,NIKE-SKU-00142,201,closed,NIKE,WH-DEL-01
PO-000393,V-PUMA-01,PUMA-SKU-00143,202,open,PUMA,WH-BLR-01
PO-000394,V-NIKE-01,NIKE-SKU-00144,203,shipped,NIKE,WH-CHN-01
PO-000395,V-PUMA-01,PUMA-SKU-00145,204,received,PUMA,WH-KOL-01
PO-000396,V-NIKE-01,NIKE-SKU-00146,205,closed,NIKE,WH-MUM-01
PO-000397,V-PUMA-01,PUMA-SKU-00147,206,open,PUMA,WH-DEL-01
PO-000398,V-NIKE-01,NIKE-SKU-00148,207,shipped,NIKE,WH-BLR-01
PO-000399,V-PUMA-01,PUMA-SKU-00149,208,received,PUMA,WH-CHN-01
PO-000400,V-NIKE-01,NIKE-SKU-00150,209,closed,NIKE,WH-KOL-01
PO-000401,V-PUMA-01,PUMA-SKU-00151,10,open,PUMA,WH-MUM-01
PO-000402,V-NIKE-01,NIKE-SKU-00152,11,shipped,NIKE,WH-DEL-01
PO-000403,V-PUMA-01,PUMA-SKU-00153,12,received,PUMA,WH-BLR-01
PO-000404,V-NIKE-01,NIKE-SKU-00154,13,closed,NIKE,WH-CHN-01
PO-000405,V-PUMA-01,PUMA-SKU-00155,14,open,PUMA,WH-KOL-01
PO-000406,V-NIKE-01,NIKE-SKU-00156,15,shipped,NIKE,WH-MUM-01
PO-000407,V-PUMA-01,PUMA-SKU-00157,16,received,PUMA,WH-DEL-01
PO-000408,V-NIKE-01,NIKE-SKU-00158,17,closed,NIKE,WH-BLR-01
PO-000409,V-PUMA-01,PUMA-SKU-00159,18,open,PUMA,WH-CHN-01
PO-000410,V-NIKE-01,NIKE-SKU-00160,19,shipped,NIKE,WH-KOL-01
PO-000411,V-PUMA-01,PUMA-SKU-00161,20,received,PUMA,WH-MUM-01
PO-000412,V-NIKE-01,NIKE-SKU-00162,21,closed,NIKE,WH-DEL-01
PO-000413,V-PUMA-01,PUMA-SKU-00163,22,open,PUMA,WH-BLR-01
PO-000414,V-NIKE-01,NIKE-SKU-00164,23,shipped,NIKE,WH-CHN-01
PO-000415,V-PUMA-01,PUMA-SKU-00165,24,received,PUMA,WH-KOL-01
PO-000416,V-NIKE-01,NIKE-SKU-00166,25,closed,NIKE,WH-MUM-01
PO-000417,V-PUMA-01,PUMA-SKU-00167,26,open,PUMA,WH-DEL-01
PO-000418,V-NIKE-01,NIKE-SKU-00168,27,shipped,NIKE,WH-BLR-01
PO-000419,V-PUMA-01,PUMA-SKU-00169,28,received,PUMA,WH-CHN-01
PO-000420,V-NIKE-01,NIKE-SKU-00170,29,closed,NIKE,WH-KOL-01
PO-000421,V-PUMA-01,PUMA-SKU-00171,30,open,PUMA,WH-MUM-01
PO-000422,V-NIKE-01,NIKE-SKU-00172,31,shipped,NIKE,WH-DEL-01
PO-000423,V-PUMA-01,PUMA-SKU-00173,32,received,PUMA,WH-BLR-01
PO-000424,V-NIKE-01,NIKE-SKU-00174,33,closed,NIKE,WH-CHN-01
PO-000425,V-PUMA-01,PUMA-SKU-00175,34,open,PUMA,WH-KOL-01
PO-000426,V-NIKE-01,NIKE-SKU-00176,35,shipped,NIKE,WH-MUM-01
PO-000427,V-PUMA-01,PUMA-SKU-00177,36,received,PUMA,WH-DEL-01
PO-000428,V-NIKE-01,NIKE-SKU-00178,37,closed,NIKE,WH-BLR-01
PO-000429,V-PUMA-01,PUMA-SKU-00179,38,open,PUMA,WH-CHN-01
PO-000430,V-NIKE-01,NIKE-SKU-00180,39,shipped,NIKE,WH-KOL-01
PO-000431,V-PUMA-01,PUMA-SKU-00181,40,received,PUMA,WH-MUM-01
PO-000432,V-NIKE-01,NIKE-SKU-00182,41,closed,NIKE,WH-DEL-01
PO-000433,V-PUMA-01,PUMA-SKU-00183,42,open,PUMA,WH-BLR-01
PO-000434,V-NIKE-01,NIKE-SKU-00184,43,shipped,NIKE,WH-CHN-01
PO-000435,V-PUMA-01,PUMA-SKU-00185,44,received,PUMA,WH-KOL-01
PO-000436,V-NIKE-01,NIKE-SKU-00186,45,closed,NIKE,WH-MUM-01
PO-000437,V-PUMA-01,PUMA-SKU-00187,46,open,PUMA,WH-DEL-01
PO-000438,V-NIKE-01,NIKE-SKU-00188,47,shipped,NIKE,WH-BLR-01
PO-000439,V-PUMA-01,PUMA-SKU-00189,48,received,PUMA,WH-CHN-01
PO-000440,V-NIKE-01,NIKE-SKU-00190,49,closed,NIKE,WH-KOL-01
PO-000441,V-PUMA-01,PUMA-SKU-00191,50,open,PUMA,WH-MUM-01
PO-000442,V-NIKE-01,NIKE-SKU-00192,51,shipped,NIKE,WH-DEL-01
PO-000443,V-PUMA-01,PUMA-SKU-00193,52,received,PUMA,WH-BLR-01
PO-000444,V-NIKE-01,NIKE-SKU-00194,53,closed,NIKE,WH-CHN-01
PO-000445,V-PUMA-01,PUMA-SKU-00195,54,open,PUMA,WH-KOL-01
PO-000446,V-NIKE-01,NIKE-SKU-00196,55,shipped,NIKE,WH-MUM-01
PO-000447,V-PUMA-01,PUMA-SKU-00197,56,received,PUMA,WH-DEL-01
PO-000448,V-NIKE-01,NIKE-SKU-00198,57,closed,NIKE,WH-BLR-01
PO-000449,V-PUMA-01,PUMA-SKU-00199,58,open,PUMA,WH-CHN-01
PO-000450,V-NIKE-01,NIKE-SKU-00200,59,shipped,NIKE,WH-KOL-01
PO-000451,V-PUMA-01,PUMA-SKU-00201,60,received,PUMA,WH-MUM-01
PO-000452,V-NIKE-01,NIKE-SKU-00202,61,closed,NIKE,WH-DEL-01
PO-000453,V-PUMA-01,PUMA-SKU-00203,62,open,PUMA,WH-BLR-01
PO-000454,V-NIKE-01,NIKE-SKU-00204,63,shipped,NIKE,WH-CHN-01
PO-000455,V-PUMA-01,PUMA-SKU-00205,64,received,PUMA,WH-KOL-01
PO-000456,V-NIKE-01,NIKE-SKU-00206,65,closed,NIKE,WH-MUM-01
PO-000457,V-PUMA-01,PUMA-SKU-00207,66,open,PUMA,WH-DEL-01
PO-000458,V-NIKE-01,NIKE-SKU-00208,67,shipped,NIKE,WH-BLR-01
PO-000459,V-PUMA-01,PUMA-SKU-00209,68,received,PUMA,WH-CHN-01
PO-000460,V-NIKE-01,NIKE-SKU-00210,69,closed,NIKE,WH-KOL-01
PO-000461,V-PUMA-01,PUMA-SKU-00211,70,open,PUMA,WH-MUM-01
PO-000462,V-NIKE-01,NIKE-SKU-00212,71,shipped,NIKE,WH-DEL-01
PO-000463,V-PUMA-01,PUMA-SKU-00213,72,received,PUMA,WH-BLR-01
PO-000464,V-NIKE-01,NIKE-SKU-00214,73,closed,NIKE,WH-CHN-01
PO-000465,V-PUMA-01,PUMA-SKU-00215,74,open,PUMA,WH-KOL-01
PO-000466,V-NIKE-01,NIKE-SKU-00216,75,shipped,NIKE,WH-MUM-01
PO-000467,V-PUMA-01,PUMA-SKU-00217,76,received,PUMA,WH-DEL-01
PO-000468,V-NIKE-01,NIKE-SKU-00218,77,closed,NIKE,WH-BLR-01
PO-000469,V-PUMA-01,PUMA-SKU-00219,78,open,PUMA,WH-CHN-01
PO-000470,V-NIKE-01,NIKE-SKU-00220,79,shipped,NIKE,WH-KOL-01
PO-000471,V-PUMA-01,PUMA-SKU-00221,80,received,PUMA,WH-MUM-01
PO-000472,V-NIKE-01,NIKE-SKU-00222,81,closed,NIKE,WH-DEL-01
PO-000473,V-PUMA-01,PUMA-SKU-00223,82,open,PUMA,WH-BLR-01
PO-000474,V-NIKE-01,NIKE-SKU-00224,83,shipped,NIKE,WH-CHN-01
PO-000475,V-PUMA-01,PUMA-SKU-00225,84,received,PUMA,WH-KOL-01
PO-000476,V-NIKE-01,NIKE-SKU-00226,85,closed,NIKE,WH-MUM-01
PO-000477,V-PUMA-01,PUMA-SKU-00227,86,open,PUMA,WH-DEL-01
PO-000478,V-NIKE-01,NIKE-SKU-00228,87,shipped,NIKE,WH-BLR-01
PO-000479,V-PUMA-01,PUMA-SKU-00229,88,received,PUMA,WH-CHN-01
PO-000480,V-NIKE-01,NIKE-SKU-00230,89,closed,NIKE,WH-KOL-01
PO-000481,V-PUMA-01,PUMA-SKU-00231,90,open,PUMA,WH-MUM-01
PO-000482,V-NIKE-01,NIKE-SKU-00232,91,shipped,NIKE,WH-DEL-01
PO-000483,V-PUMA-01,PUMA-SKU-00233,92,received,PUMA,WH-BLR-01
PO-000484,V-NIKE-01,NIKE-SKU-00234,93,closed,NIKE,WH-CHN-01
PO-000485,V-PUMA-01,PUMA-SKU-00235,94,open,PUMA,WH-KOL-01
PO-000486,V-NIKE-01,NIKE-SKU-00236,95,shipped,NIKE,WH-MUM-01
PO-000487,V-PUMA-01,PUMA-SKU-00237,96,received,PUMA,WH-DEL-01
PO-000488,V-NIKE-01,NIKE-SKU-00238,97,closed,NIKE,WH-BLR-01
PO-000489,V-PUMA-01,PUMA-SKU-00239,98,open,PUMA,WH-CHN-01
PO-000490,V-NIKE-01,NIKE-SKU-00240,99,shipped,NIKE,WH-KOL-01
PO-000491,V-PUMA-01,PUMA-SKU-00241,100,received,PUMA,WH-MUM-01
PO-000492,V-NIKE-01,NIKE-SKU-00242,101,closed,NIKE,WH-DEL-01
PO-000493,V-PUMA-01,PUMA-SKU-00243,102,open,PUMA,WH-BLR-01
PO-000494,V-NIKE-01,NIKE-SKU-00244,103,shipped,NIKE,WH-CHN-01
PO-000495,V-PUMA-01,PUMA-SKU-00245,104,received,PUMA,WH-KOL-01
PO-000496,V-NIKE-01,NIKE-SKU-00246,105,closed,NIKE,WH-MUM-01
PO-000497,V-PUMA-01,PUMA-SKU-00247,106,open,PUMA,WH-DEL-01
PO-000498,V-NIKE-01,NIKE-SKU-00248,107,shipped,NIKE,WH-BLR-01
PO-000499,V-PUMA-01,PUMA-SKU-00249,108,received,PUMA,WH-CHN-01
PO-000500,V-NIKE-01,NIKE-SKU-00250,109,closed,NIKE,WH-KOL-01
PO-000501,V-PUMA-01,PUMA-SKU-00001,110,open,PUMA,WH-MUM-01
PO-000502,V-NIKE-01,NIKE-SKU-00002,111,shipped,NIKE,WH-DEL-01
PO-000503,V-PUMA-01,PUMA-SKU-00003,112,received,PUMA,WH-BLR-01
PO-000504,V-NIKE-01,NIKE-SKU-00004,113,closed,NIKE,WH-CHN-01
PO-000505,V-PUMA-01,PUMA-SKU-00005,114,open,PUMA,WH-KOL-01
PO-000506,V-NIKE-01,NIKE-SKU-00006,115,shipped,NIKE,WH-MUM-01
PO-000507,V-PUMA-01,PUMA-SKU-00007,116,received,PUMA,WH-DEL-01
PO-000508,V-NIKE-01,NIKE-SKU-00008,117,closed,NIKE,WH-BLR-01
PO-000509,V-PUMA-01,PUMA-SKU-00009,118,open,PUMA,WH-CHN-01
PO-000510,V-NIKE-01,NIKE-SKU-00010,119,shipped,NIKE,WH-KOL-01
PO-000511,V-PUMA-01,PUMA-SKU-00011,120,received,PUMA,WH-MUM-01
PO-000512,V-NIKE-01,NIKE-SKU-00012,121,closed,NIKE,WH-DEL-01
PO-000513,V-PUMA-01,PUMA-SKU-00013,122,open,PUMA,WH-BLR-01
PO-000514,V-NIKE-01,NIKE-SKU-00014,123,shipped,NIKE,WH-CHN-01
PO-000515,V-PUMA-01,PUMA-SKU-00015,124,received,PUMA,WH-KOL-01
PO-000516,V-NIKE-01,NIKE-SKU-00016,125,closed,NIKE,WH-MUM-01
PO-000517,V-PUMA-01,PUMA-SKU-00017,126,open,PUMA,WH-DEL-01
PO-000518,V-NIKE-01,NIKE-SKU-00018,127,shipped,NIKE,WH-BLR-01
PO-000519,V-PUMA-01,PUMA-SKU-00019,128,received,PUMA,WH-CHN-01
PO-000520,V-NIKE-01,NIKE-SKU-00020,129,closed,NIKE,WH-KOL-01
PO-000521,V-PUMA-01,PUMA-SKU-00021,130,open,PUMA,WH-MUM-01
PO-000522,V-NIKE-01,NIKE-SKU-00022,131,shipped,NIKE,WH-DEL-01
PO-000523,V-PUMA-01,PUMA-SKU-00023,132,received,PUMA,WH-BLR-01
PO-000524,V-NIKE-01,NIKE-SKU-00024,133,closed,NIKE,WH-CHN-01
PO-000525,V-PUMA-01,PUMA-SKU-00025,134,open,PUMA,WH-KOL-01
PO-000526,V-NIKE-01,NIKE-SKU-00026,135,shipped,NIKE,WH-MUM-01
PO-000527,V-PUMA-01,PUMA-SKU-00027,136,received,PUMA,WH-DEL-01
PO-000528,V-NIKE-01,NIKE-SKU-00028,137,closed,NIKE,WH-BLR-01
PO-000529,V-PUMA-01,PUMA-SKU-00029,138,open,PUMA,WH-CHN-01
PO-000530,V-NIKE-01,NIKE-SKU-00030,139,shipped,NIKE,WH-KOL-01
PO-000531,V-PUMA-01,PUMA-SKU-00031,140,received,PUMA,WH-MUM-01
PO-000532,V-NIKE-01,NIKE-SKU-00032,141,closed,NIKE,WH-DEL-01
PO-000533,V-PUMA-01,PUMA-SKU-00033,142,open,PUMA,WH-BLR-01
PO-000534,V-NIKE-01,NIKE-SKU-00034,143,shipped,NIKE,WH-CHN-01
PO-000535,V-PUMA-01,PUMA-SKU-00035,144,received,PUMA,WH-KOL-01
PO-000536,V-NIKE-01,NIKE-SKU-00036,145,closed,NIKE,WH-MUM-01
PO-000537,V-PUMA-01,PUMA-SKU-00037,146,open,PUMA,WH-DEL-01
PO-000538,V-NIKE-01,NIKE-SKU-00038,147,shipped,NIKE,WH-BLR-01
PO-000539,V-PUMA-01,PUMA-SKU-00039,148,received,PUMA,WH-CHN-01
PO-000540,V-NIKE-01,NIKE-SKU-00040,149,closed,NIKE,WH-KOL-01
PO-000541,V-PUMA-01,PUMA-SKU-00041,150,open,PUMA,WH-MUM-01
PO-000542,V-NIKE-01,NIKE-SKU-00042,151,shipped,NIKE,WH-DEL-01
PO-000543,V-PUMA-01,PUMA-SKU-00043,152,received,PUMA,WH-BLR-01
PO-000544,V-NIKE-01,NIKE-SKU-00044,153,closed,NIKE,WH-CHN-01
PO-000545,V-PUMA-01,PUMA-SKU-00045,154,open,PUMA,WH-KOL-01
PO-000546,V-NIKE-01,NIKE-SKU-00046,155,shipped,NIKE,WH-MUM-01
PO-000547,V-PUMA-01,PUMA-SKU-00047,156,received,PUMA,WH-DEL-01
PO-000548,V-NIKE-01,NIKE-SKU-00048,157,closed,NIKE,WH-BLR-01
PO-000549,V-PUMA-01,PUMA-SKU-00049,158,open,PUMA,WH-CHN-01
PO-000550,V-NIKE-01,NIKE-SKU-00050,159,shipped,NIKE,WH-KOL-01
PO-000551,V-PUMA-01,PUMA-SKU-00051,160,received,PUMA,WH-MUM-01
PO-000552,V-NIKE-01,NIKE-SKU-00052,161,closed,NIKE,WH-DEL-01
PO-000553,V-PUMA-01,PUMA-SKU-00053,162,open,PUMA,WH-BLR-01
PO-000554,V-NIKE-01,NIKE-SKU-00054,163,shipped,NIKE,WH-CHN-01
PO-000555,V-PUMA-01,PUMA-SKU-00055,164,received,PUMA,WH-KOL-01
PO-000556,V-NIKE-01,NIKE-SKU-00056,165,closed,NIKE,WH-MUM-01
PO-000557,V-PUMA-01,PUMA-SKU-00057,166,open,PUMA,WH-DEL-01
PO-000558,V-NIKE-01,NIKE-SKU-00058,167,shipped,NIKE,WH-BLR-01
PO-000559,V-PUMA-01,PUMA-SKU-00059,168,received,PUMA,WH-CHN-01
PO-000560,V-NIKE-01,NIKE-SKU-00060,169,closed,NIKE,WH-KOL-01
PO-000561,V-PUMA-01,PUMA-SKU-00061,170,open,PUMA,WH-MUM-01
PO-000562,V-NIKE-01,NIKE-SKU-00062,171,shipped,NIKE,WH-DEL-01
PO-000563,V-PUMA-01,PUMA-SKU-00063,172,received,PUMA,WH-BLR-01
PO-000564,V-NIKE-01,NIKE-SKU-00064,173,closed,NIKE,WH-CHN-01
PO-000565,V-PUMA-01,PUMA-SKU-00065,174,open,PUMA,WH-KOL-01
PO-000566,V-NIKE-01,NIKE-SKU-00066,175,shipped,NIKE,WH-MUM-01
PO-000567,V-PUMA-01,PUMA-SKU-00067,176,received,PUMA,WH-DEL-01
PO-000568,V-NIKE-01,NIKE-SKU-00068,177,closed,NIKE,WH-BLR-01
PO-000569,V-PUMA-01,PUMA-SKU-00069,178,open,PUMA,WH-CHN-01
PO-000570,V-NIKE-01,NIKE-SKU-00070,179,shipped,NIKE,WH-KOL-01
PO-000571,V-PUMA-01,PUMA-SKU-00071,180,received,PUMA,WH-MUM-01
PO-000572,V-NIKE-01,NIKE-SKU-00072,181,closed,NIKE,WH-DEL-01
PO-000573,V-PUMA-01,PUMA-SKU-00073,182,open,PUMA,WH-BLR-01
PO-000574,V-NIKE-01,NIKE-SKU-00074,183,shipped,NIKE,WH-CHN-01
PO-000575,V-PUMA-01,PUMA-SKU-00075,184,received,PUMA,WH-KOL-01
PO-000576,V-NIKE-01,NIKE-SKU-00076,185,closed,NIKE,WH-MUM-01
PO-000577,V-PUMA-01,PUMA-SKU-00077,186,open,PUMA,WH-DEL-01
PO-000578,V-NIKE-01,NIKE-SKU-00078,187,shipped,NIKE,WH-BLR-01
PO-000579,V-PUMA-01,PUMA-SKU-00079,188,received,PUMA,WH-CHN-01
PO-000580,V-NIKE-01,NIKE-SKU-00080,189,closed,NIKE,WH-KOL-01
PO-000581,V-PUMA-01,PUMA-SKU-00081,190,open,PUMA,WH-MUM-01
PO-000582,V-NIKE-01,NIKE-SKU-00082,191,shipped,NIKE,WH-DEL-01
PO-000583,V-PUMA-01,PUMA-SKU-00083,192,received,PUMA,WH-BLR-01
PO-000584,V-NIKE-01,NIKE-SKU-00084,193,closed,NIKE,WH-CHN-01
PO-000585,V-PUMA-01,PUMA-SKU-00085,194,open,PUMA,WH-KOL-01
PO-000586,V-NIKE-01,NIKE-SKU-00086,195,shipped,NIKE,WH-MUM-01
PO-000587,V-PUMA-01,PUMA-SKU-00087,196,received,PUMA,WH-DEL-01
PO-000588,V-NIKE-01,NIKE-SKU-00088,197,closed,NIKE,WH-BLR-01
PO-000589,V-PUMA-01,PUMA-SKU-00089,198,open,PUMA,WH-CHN-01
PO-000590,V-NIKE-01,NIKE-SKU-00090,199,shipped,NIKE,WH-KOL-01
PO-000591,V-PUMA-01,PUMA-SKU-00091,200,received,PUMA,WH-MUM-01
PO-000592,V-NIKE-01,NIKE-SKU-00092,201,closed,NIKE,WH-DEL-01
PO-000593,V-PUMA-01,PUMA-SKU-00093,202,open,PUMA,WH-BLR-01
PO-000594,V-NIKE-01,NIKE-SKU-00094,203,shipped,NIKE,WH-CHN-01
PO-000595,V-PUMA-01,PUMA-SKU-00095,204,received,PUMA,WH-KOL-01
PO-000596,V-NIKE-01,NIKE-SKU-00096,205,closed,NIKE,WH-MUM-01
PO-000597,V-PUMA-01,PUMA-SKU-00097,206,open,PUMA,WH-DEL-01
PO-000598,V-NIKE-01,NIKE-SKU-00098,207,shipped,NIKE,WH-BLR-01
PO-000599,V-PUMA-01,PUMA-SKU-00099,208,received,PUMA,WH-CHN-01
PO-000600,V-NIKE-01,NIKE-SKU-00100,209,closed,NIKE,WH-KOL-01
PO-000601,V-PUMA-01,PUMA-SKU-00101,10,open,PUMA,WH-MUM-01
PO-000602,V-NIKE-01,NIKE-SKU-00102,11,shipped,NIKE,WH-DEL-01
PO-000603,V-PUMA-01,PUMA-SKU-00103,12,received,PUMA,WH-BLR-01
PO-000604,V-NIKE-01,NIKE-SKU-00104,13,closed,NIKE,WH-CHN-01
PO-000605,V-PUMA-01,PUMA-SKU-00105,14,open,PUMA,WH-KOL-01
PO-000606,V-NIKE-01,NIKE-SKU-00106,15,shipped,NIKE,WH-MUM-01
PO-000607,V-PUMA-01,PUMA-SKU-00107,16,received,PUMA,WH-DEL-01
PO-000608,V-NIKE-01,NIKE-SKU-00108,17,closed,NIKE,WH-BLR-01
PO-000609,V-PUMA-01,PUMA-SKU-00109,18,open,PUMA,WH-CHN-01
